ticker,mae,rmse,r2,dpa,long_ret_mean,short_ret_mean,edge_score,status
FMC,1.8373303484854835,3.1299542157022304,-0.006167905281194042,47.579814624098866,-0.16166804268996188,0.0,-0.16166804268996188,success
FOLD,1.8044322528375112,2.7653101268961926,0.0014172051008777276,49.71098265895954,0.1283017997604717,-0.08201120910779107,0.21031300886826276,success
FOXA,1.4687647935976182,2.0201737715113226,-0.049726653952056665,44.93927125506073,0.0,0.03160504040499703,-0.03160504040499703,success
FROG,2.541921978276511,4.090319039030616,-0.02010062945380975,46.56084656084656,-0.8282746875343475,0.26193744568254346,-1.090212133216891,success
FTI,1.7962200852959564,2.5178591242313133,-0.028198106599033546,47.92576419213974,0.5571769467694123,0.2100779510078708,0.3470989957615415,success
FTNT,1.5433313926506955,2.496778493368889,-0.0036145534930993595,52.75459098497496,0.1404230884302073,-0.06345832783405858,0.20388141626426587,success
GD,0.9150140113836525,1.2942879105921725,-0.002704802185764743,49.22760041194645,0.05649949533009507,0.059009604682332045,-0.002510109352236972,success
GE,1.373276940736422,1.9127804818367078,-0.009900045159841442,50.05149330587023,0.1512736765959138,0.28341857993749325,-0.13214490334157947,success
GILD,1.1376809788729811,1.6048961401952209,-0.004543502552311063,47.579814624098866,0.11574729299164348,0.12077675331904583,-0.005029460327402355,success
GIS,0.9777327603102596,1.3347667029407901,0.005557185724752611,50.77239958805355,0.23353344252593114,-0.059913889149467714,0.2934473316753988,success
GL,1.1316167339844179,1.7218271810825525,0.00365091101629067,55.7157569515963,0.13277775216035875,0.0,0.13277775216035875,success
GLUE,,,,,,,,skipped_volatile
GM,1.5024549107322451,2.207912660554711,-0.040227945100823614,44.20677361853833,0.5843571359995892,0.17969946709613435,0.4046576689034548,success
GOLD,2.1227920859898797,3.0443923823909236,-0.032800984047082204,53.44036697247706,0.25089766129338964,-0.24249731144064232,0.493394972734032,success
GOOG,1.364321320054652,1.875108060910853,-0.0025764822846772173,55.45796737766625,0.22913345957414946,-0.06003621562755401,0.28916967520170345,success
GOOGL,1.3714142369221138,1.8876395724968482,-0.004151567412646218,55.33249686323713,0.1756983249007656,0.0,0.1756983249007656,success
GPK,1.3529042848782846,1.9309874761336208,-0.005534331462318187,48.6096807415036,-0.03725787022757422,-0.0320815442978506,-0.00517632592972362,success
GS,1.2649629504305215,1.7710545965125497,-0.00034387622194409495,53.75901132852729,0.14795478301769313,-0.8204938927450809,0.968448675762774,success
GWRE,1.5083943595179081,2.533812617355294,-0.01511209636432409,49.6124031007752,0.25851223051791355,0.042079281460249474,0.21643294905766408,success
HAL,1.816371372048112,2.508506850987566,0.00013654036375376766,51.59629248197734,0.0267494276826608,0.0,0.0267494276826608,success
HBAN,1.4518759492692497,2.0478005506603076,-0.04850981461837267,49.330587023686924,0.08452485640847912,0.021916824312811372,0.06260803209566775,success
HD,1.1240328268592046,1.498298845691138,0.0017512569003107492,51.081359423274975,0.0641181479822604,-0.10481693445653315,0.16893508243879354,success
HIG,0.9976579825450252,1.3720160300938211,0.0011558089702243812,54.58290422245108,0.12951363545536698,-0.052927258974118103,0.18244089442948508,success
HII,1.3484932497659192,2.350146459524577,-0.007530229136646804,46.8978102189781,0.21532422407779428,0.11631011512512775,0.09901410895266653,success
HOLX,0.982305590134045,1.4612023233238975,0.0008788985510802538,50.46343975283213,0.006499863707819515,0.5709711644167359,-0.5644713007089164,success
HON,0.9839597691818871,1.3635473408375,-0.0118024527376146,48.19773429454171,0.1449700220877437,0.045705284766770826,0.09926473732097288,success
HOOK,,,,,,,,skipped_volatile
HP,2.341518475674113,3.2051716552007377,-0.10265586353237133,51.081359423274975,0.5419507430630713,-0.05443164122627033,0.5963823842893416,success
HRL,1.0374229924212022,1.549444372599235,-0.00693152210058523,48.918640576725025,-0.053086380040719486,-0.06570132305935515,0.012614943018635666,success
HST,1.4043535232251299,1.8924587993090385,-0.010414147027363763,48.19773429454171,0.19530489010830585,0.0333256408277372,0.16197924928056864,success
HSY,1.082751820596844,1.488720287843871,-0.0012969548534438324,49.53656024716786,0.025756347647896017,0.0,0.025756347647896017,success
HUBS,2.1877042939981757,3.1317575620157223,-0.04786526928653667,48.06763285024155,-0.2247234162555934,-0.02289129382742349,-0.2018321224281699,success
HUM,1.5248585296531938,2.3976249754436907,-0.0041715468208261,52.111225540679705,0.07411640093149473,-0.25319043881837244,0.3273068397498672,success
HWM,1.583458760180953,2.2508322770185236,-0.07240911511853554,51.488095238095234,0.1330500564493851,0.8718905544774733,-0.7388404980280883,success
IBM,1.0876940281358463,1.6346738223593011,0.00040629554789317623,53.244078269824925,0.10643737538567541,0.04049890824681455,0.06593846713886087,success
ICE,0.8784411843344152,1.2123696025327073,-0.024342120797126165,47.46666666666667,0.10135177665544053,0.07121549598751412,0.03013628066792641,success
IDXX,1.5162562290821886,2.297874365150574,-0.0031968284404630953,48.19773429454171,0.04199112939766319,0.06365266470583911,-0.021661535308175918,success
ILMN,2.165713320381913,2.9620999099461516,-0.013426544931035567,46.63157894736842,-0.033571555954634465,0.6332468175496098,-0.6668183735042442,success
INCY,1.3420950144854302,1.8876416387536252,-0.007220905533932065,53.656024716786824,0.10163548042997775,-0.25302641114238317,0.35466189157236094,success
INTC,2.2407690114095087,3.2833865862609932,-0.008718841467264538,50.9783728115345,-0.18055098603582412,0.2570475234723769,-0.437598509508201,success
INTU,1.590443041660064,2.2252497703616916,-0.0005248890920952487,51.18434603501545,0.027861381021832336,-0.17745658522599048,0.2053179662478228,success
